itemID|demandPrediction|simulationPrice
4760|0|5.62
4761|0|38.84
4762|0|39.99
4763|0|76.24
4764|0|3.51
4765|0|20.4
4766|1|102.33
4767|0|57.69
4768|0|24.55
4769|0|26.33
4770|0|9.85
4771|0|64.81
4772|0|15.34
4773|0|36.05
4774|0|7.77
4775|0|17.33
4776|0|43.93
4777|0|46.82
4778|0|78.83
4779|0|30.41
4780|0|19.71
4781|0|36.31
4782|0|9.02
4783|0|11.26
4784|0|5.26
4785|0|57.19
4786|0|42.13
4787|0|31.13
4788|0|165.39
4789|0|60.35
4790|0|14.0
4791|0|47.06
4792|0|91.95
4793|0|94.06
4794|1|51.4
4795|0|10.27
4796|1|5.0
4797|0|49.28
4798|0|9.43
4799|0|78.83
4800|0|27.37
4801|0|48.04
4802|0|46.82
4803|1|15.93
4804|0|6.47
4805|0|62.9
4806|1|28.22
4807|0|187.97
4808|0|79.39
4809|0|17.61
4810|0|3.72
4811|0|12.32
4812|0|4.72
4813|0|58.58
4814|0|129.6
4815|0|196.78
4816|0|84.08
4817|0|143.37
4818|0|29.14
4819|0|22.48
4820|0|25.89
4821|0|33.69
4822|0|76.04
4823|0|4.87
4824|0|11.4
4825|1|24.25
4826|0|53.65
4827|0|15.57
4828|0|9.43
4829|0|35.42
4830|2|19.99
4831|1|74.4
4832|0|37.63
4833|0|5.3
4834|0|26.33
4835|0|4.54
4836|0|7.15
4837|0|46.0
4838|0|54.99
4839|0|51.4
4840|0|17.15
4841|1|2.65
4842|0|62.9
4843|0|3.86
4844|0|13.98
4845|0|30.9
4846|0|32.16
4847|0|12.71
4848|0|73.79
4849|0|16.21
4850|0|56.24
4851|0|106.27
4852|0|17.77
4853|0|10.97
4854|1|33.69
4855|0|26.33
4856|0|8.21
4857|0|2.0
4858|0|11.67
4859|0|29.76
4860|0|28.85
4861|0|21.25
4862|1|34.48
4863|0|44.44
4864|0|12.65
4865|0|12.34
4866|0|97.23
4867|0|127.1
4868|0|231.41
4869|0|26.24
4870|0|30.86
4871|0|39.27
4872|0|5.39
4873|0|35.99
4874|1|10.23
4875|0|7.18
4876|0|58.92
4877|47|1.54
4878|0|23.08
4879|3|27.7
4880|3|17.5
4881|232|10.23
4882|0|26.01
4883|0|39.58
4884|0|14.19
4885|309|20.27
4886|0|4.84
4887|4|15.51
4888|73|225.66
4889|0|4.09
4890|7|19.87
4891|181|31.87
4892|0|7.48
4893|12|7.68
4894|0|1.35
4895|2|1.36
4896|550|2.44
4897|0|4.75
4898|0|29.56
4899|0|35.86
4900|11|22.77
4901|0|7.31
4902|2|9.48
4903|0|4.63
4904|227|21.46
4905|0|6.83
4906|0|12.25
4907|0|14.71
4908|3|15.39
4909|153|15.38
4910|0|31.05
4911|0|17.83
4912|292|3.95
4913|0|2.17
4914|0|10.47
4915|68|1.05
4916|4|2.48
4917|0|4.62
4918|1|6.56
4919|0|23.27
4920|14|5.66
4921|0|8.14
4922|0|74.18
4923|0|127.92
4924|3|7.02
4925|1|4.26
4926|4|3.75
4927|275|1.83
4928|29|11.47
4929|11|11.34
4930|0|7.54
4931|561|14.81
4932|2283|6.51
4933|1|22.44
4934|1|9.78
4935|1|22.33
4936|3|18.36
4937|1|3.43
4938|8|21.21
4939|46|10.9
4940|5|1.47
4941|0|5.66
4942|0|2.21
4943|0|53.88
4944|0|94.27
4945|0|51.7
4946|14|2.6
4947|1|23.18
4948|0|7.72
4949|4|11.86
4950|5|35.73
4951|0|136.16
4952|0|16.71
4953|0|292.77
4954|0|44.12
4955|0|7.31
4956|0|53.67
4957|0|110.83
4958|319|7.21
4959|2|65.58
4960|0|14.54
4961|2|25.87
4962|0|3.94
4963|1|4.93
4964|154|27.96
4965|308|284.97
4966|0|3.67
4967|0|8.91
4968|0|29.37
4969|612|3.39
4970|5|29.56
4971|237|12.25
4972|0|3.34
4973|0|28.34
4974|172|14.67
4975|0|25.04
4976|2|15.51
4977|0|107.42
4978|0|1253.88
4979|36|9.4
4980|3|1.92
4981|0|26.01
4982|21|8.69
4983|0|3.23
4984|1068|32.7
4985|513|22.69
4986|556|1.92
4987|0|24.42
4988|186|7.77
4989|5|2.26
4990|5|3.65
4991|0|105.44
4992|0|13.8
4993|0|34.14
4994|5|8.89
4995|7|4.05
4996|57|9.01
4997|35|5.39
4998|1242|1.55
4999|470|10.83
5000|0|15.0
5001|43|10.23
5002|6|73.81
5003|0|10.23
5004|515|40.75
5005|13|17.31
5006|5|24.01
5007|7|23.07
5008|5|2.94
5009|3|17.64
5010|587|5.95
5011|1|3.1
5012|3|32.52
5013|0|23.09
5014|0|26.9
5015|2|4.22
5016|0|13.87
5017|1|73.56
5018|171|14.83
5019|0|32.64
5020|0|20.39
5021|12|36.46
5022|0|17.38
5023|0|1.49
5024|1|7.71
5025|0|31.44
5026|5|31.21
5027|105|0.78
5028|0|113.01
5029|280|14.73
5030|0|12.37
5031|1|2.84
5032|0|179.49
5033|0|14.71
5034|0|40.69
5035|820|31.44
5036|25|15.76
5037|1|40.24
5038|1|11.4
5039|333|4.86
5040|4|5.58
5041|6|4.18
5042|0|4.29
5043|0|14.95
5044|0|32.62
5045|0|23.98
5046|3|49.06
5047|0|14.01
5048|583|1.11
5049|0|31.44
5050|0|1.33
5051|36|22.77
5052|12|3.61
5053|7|13.84
5054|0|14.29
5055|0|7.46
5056|0|5.47
5057|15|94.14
5058|0|0.68
5059|0|4.44
5060|0|7.66
5061|0|7.35
5062|2|39.15
5063|4|7.22
5064|1|15.5
5065|531|26.15
5066|167|4.54
5067|4|15.79
5068|1|38.72
5069|0|51.36
5070|4|2.34
5071|0|4.87
5072|0|232.22
5073|0|9.89
5074|83|9.52
5075|0|12.32
5076|0|38.27
5077|0|11.92
5078|0|3.27
5079|0|14.55
5080|0|13.76
5081|0|52.67
5082|2|65.45
5083|0|0.42
5084|0|10.21
5085|0|14.75
5086|1|1.82
5087|0|25.45
5088|0|15.22
5089|1|25.7
5090|3|89.01
5091|0|109.84
5092|0|70.68
5093|0|7.83
5094|1|96.8
5095|0|4.5
5096|0|102.09
5097|0|126.79
5098|0|21.92
5099|0|34.64
5100|0|25.07
5101|0|88.48
5102|0|151.67
5103|0|13.4
5104|0|3.28
5105|4|6.05
5106|0|22.26
5107|121|4.09
5108|1|92.09
5109|0|27.93
5110|0|9.1
5111|8|100.64
5112|1|7.73
5113|0|21.51
5114|0|29.14
5115|162|23.18
5116|1|6.3
5117|22|18.61
5118|308|12.51
5119|5|16.66
5120|161|14.56
5121|5|11.2
5122|559|2.99
5123|0|13.4
5124|0|8.94
5125|243|8.2
5126|9|16.26
5127|131|29.61
5128|0|18.59
5129|2|8.48
5130|7|30.96
5131|18|21.68
5132|85|7.6
5133|20|36.89
5134|0|20.7
5135|0|40.17
5136|346|12.52
5137|0|2.93
5138|0|4.28
5139|274|4.53
5140|9|28.26
5141|0|12.61
5142|0|2.78
5143|0|1.65
5144|0|0.87
5145|0|10.5
5146|0|5.56
5147|0|8.69
5148|0|21.6
5149|0|6.6
5150|0|17.95
5151|0|3.61
5152|0|5.24
5153|0|31.21
5154|0|9.72
5155|0|37.03
5156|0|47.45
5157|0|64.78
5158|0|83.04
5159|0|16.65
5160|0|4.49
5161|0|65.05
5162|4|8.75
5163|3|12.18
5164|0|16.18
5165|5|31.27
5166|10|3.47
5167|0|6.89
5168|8|12.94
5169|0|92.28
5170|1|40.01
5171|5|6.8
5172|0|38.76
5173|125|10.9
5174|13|1.0
5175|1|26.03
5176|1|24.16
5177|0|5.92
5178|0|4.46
5179|5|4.5
5180|10|32.24
5181|0|55.4
5182|7|3.54
5183|9|4.52
5184|524|6.93
5185|0|39.37
5186|0|6.78
5187|0|188.97
5188|0|162.26
5189|510|2.97
5190|0|6.87
5191|0|17.05
5192|0|76.22
5193|1|1.83
5194|0|31.05
5195|0|31.87
5196|0|22.88
5197|10|3.88
5198|0|5.2
5199|5|3.54
5200|0|24.95
5201|1|364.94
5202|8|23.45
5203|0|19.25
5204|101|45.53
5205|4|65.01
5206|0|13.67
5207|1|151.43
5208|12|107.6
5209|0|61.26
5210|0|47.03
5211|5|15.36
5212|63|9.91
5213|109|112.81
5214|287|34.87
5215|0|5.94
5216|32|16.98
5217|0|13.08
5218|0|64.63
5219|0|4.52
5220|3|1.15
5221|2|14.81
5222|326|76.03
5223|4|19.06
5224|0|36.67
5225|309|5.44
5226|0|61.41
5227|215|20.78
5228|0|1.65
5229|0|2.13
5230|720|29.58
5231|0|21.25
5232|5|5.23
5233|0|3.29
5234|58|11.37
5235|531|12.18
5236|11|26.03
5237|4|4.27
5238|8|79.02
5239|305|8.12
5240|0|4.38
5241|0|20.73
5242|0|7.54
5243|2|24.11
5244|209|65.56
5245|125|19.01
5246|0|11.4
5247|3|14.96
5248|175|33.0
5249|2|21.75
5250|7|20.12
5251|60|1.64
5252|0|4.37
5253|2|6.85
5254|2|40.65
5255|12|37.67
5256|1|69.16
5257|205|35.92
5258|15|3.18
5259|57|23.7
5260|195|0.86
5261|8|2.52
5262|0|31.96
5263|4|8.04
5264|383|37.67
5265|36|19.63
5266|1627|2.05
5267|0|137.16
5268|4|75.41
5269|0|45.48
5270|0|1.25
5271|1|22.84
5272|0|2.41
5273|3|3.14
5274|3|5.15
5275|0|7.06
5276|0|1.64
5277|0|17.02
5278|0|5.48
5279|563|24.16
5280|0|3.74
5281|0|148.58
5282|0|18.5
5283|0|122.19
5284|0|67.25
5285|199|12.9
5286|159|3.07
5287|2|2.95
5288|0|7.71
5289|2|14.0
5290|58|4.43
5291|0|41.81
5292|1|49.67
5293|0|61.27
5294|3|6.09
5295|114|9.42
5296|522|30.81
5297|6|6.09
5298|0|68.16
5299|4|2.47
5300|73|7.22
5301|7|17.48
5302|13|8.55
5303|8|1.99
5304|0|16.27
5305|1|7.46
5306|221|6.31
5307|222|1.81
5308|0|5.05
5309|7|2.54
5310|0|1.62
5311|0|87.42
5312|457|4.73
5313|5|5.5
5314|3|30.88
5315|104|144.13
5316|1|6.52
5317|0|2.48
5318|514|4.88
5319|44|17.9
5320|824|12.33
5321|186|3.43
5322|518|2.6
5323|398|6.1
5324|155|15.05
5325|95|7.22
5326|0|28.31
5327|0|9.94
5328|0|1.28
5329|294|8.94
5330|885|2.76
5331|2|75.8
5332|1|10.57
5333|2|6.3
5334|0|10.5
5335|6|5.92
5336|1|63.57
5337|188|10.5
5338|0|14.83
5339|200|2.97
5340|320|7.81
5341|4|17.81
5342|0|5.87
5343|30|140.99
5344|107|208.42
5345|4|8.76
5346|1|20.19
5347|781|9.06
5348|390|18.34
5349|38|13.6
5350|6|1.49
5351|1|19.61
5352|300|38.46
5353|5|21.66
5354|4|10.83
5355|0|87.2
5356|7|2.23
5357|34|180.47
5358|1|23.83
5359|0|20.27
5360|102|112.14
5361|11|160.56
5362|1|30.01
5363|0|70.36
5364|1|2.48
5365|102|7.16
5366|204|4.91
5367|4|7.97
5368|0|42.33
5369|0|18.82
5370|272|9.64
5371|523|31.98
5372|28|27.0
5373|218|54.74
5374|7|8.61
5375|158|38.43
5376|339|21.84
5377|1531|2.64
5378|0|30.34
5379|0|32.17
5380|29|53.37
5381|4|3.02
5382|0|177.97
5383|63|22.13
5384|54|154.49
5385|0|134.99
5386|0|35.51
5387|1|37.66
5388|101|171.91
5389|1|121.05
5390|2401|18.13
5391|0|26.01
5392|0|1.39
5393|0|14.18
5394|1|167.93
5395|1|25.32
5396|0|218.93
5397|0|44.41
5398|2|8.79
5399|0|0.92
5400|0|88.46
5401|0|13.27
5402|0|5.57
5403|0|4.89
5404|0|10.26
5405|0|16.58
5406|0|59.43
5407|0|22.2
5408|0|4.61
5409|204|15.24
5410|4|44.48
5411|1|11.91
5412|3|42.5
5413|1|4.23
5414|6|3.02
5415|10|1.46
5416|4|1.64
5417|0|11.52
5418|0|9.82
5419|0|3.82
5420|0|4.31
5421|0|8.79
5422|0|3.75
5423|0|15.47
5424|0|15.77
5425|0|10.8
5426|0|0.86
5427|0|9.99
5428|0|16.6
5429|0|10.93
5430|0|2.42
5431|0|33.36
5432|0|3.82
5433|0|16.53
5434|0|8.55
5435|0|2.1
5436|0|16.25
5437|0|3.69
5438|7|14.75
5439|0|21.53
5440|0|8.53
5441|0|8.4
5442|0|15.49
5443|0|11.89
5444|0|16.34
5445|0|5.48
5446|0|0.82
5447|0|14.71
5448|0|0.92
5449|0|11.14
5450|0|12.01
5451|0|3.81
5452|0|0.96
5453|0|17.44
5454|0|16.71
5455|0|25.8
5456|0|29.0
5457|0|21.19
5458|0|3.0
5459|0|5.44
5460|0|2.86
5461|0|12.88
5462|0|44.89
5463|0|11.54
5464|0|7.92
5465|0|16.71
5466|0|32.7
5467|0|10.26
5468|0|35.39
5469|0|11.52
5470|0|38.53
5471|0|25.54
5472|0|18.5
5473|0|28.31
5474|0|32.56
5475|0|11.59
5476|0|38.53
5477|0|19.8
5478|0|27.06
5479|0|10.05
5480|0|2.79
5481|0|23.8
5482|0|17.5
5483|0|4.58
5484|0|16.76
5485|0|11.67
5486|0|3.6
5487|0|48.59
5488|0|33.9
5489|3|36.67
5490|0|6.1
5491|1|1.81
5492|5|8.14
5493|4|2.1
5494|0|8.76
5495|0|2.37
5496|0|14.1
5497|0|62.63
5498|0|8.79
5499|0|1.43
5500|0|36.93
5501|0|25.87
5502|0|2.73
5503|0|2.57
5504|0|15.41
5505|0|1.62
5506|0|43.72
5507|0|19.01
5508|0|19.31
5509|0|28.17
5510|0|16.39
5511|0|17.83
5512|0|11.4
5513|0|18.09
5514|0|3.58
5515|0|30.35
5516|0|5.17
5517|0|45.05
5518|0|20.76
5519|0|21.02
5520|0|77.3
5521|14|37.31
5522|0|57.24
5523|0|45.98
5524|0|11.99
5525|0|38.53
5526|0|20.13
5527|0|2.86
5528|0|7.67
5529|0|11.21
5530|0|8.17
5531|0|18.12
5532|0|9.81
5533|0|5.93
5534|0|3.14
5535|0|14.1
5536|0|8.49
5537|0|4.24
5538|0|5.29
5539|0|5.03
5540|0|7.21
5541|0|24.9
5542|0|12.78
5543|0|33.45
5544|0|10.45
5545|0|45.98
5546|0|21.74
5547|0|21.74
5548|0|39.32
5549|0|17.18
5550|0|4.82
5551|0|13.55
5552|0|8.26
5553|0|2.8
5554|0|9.23
5555|0|21.9
5556|0|18.0
5557|0|9.25
5558|0|13.92
5559|0|7.78
5560|0|4.31
5561|0|16.64
5562|0|4.38
5563|0|18.12
5564|0|6.85
5565|0|18.5
5566|0|18.0
5567|0|2.31
5568|0|34.95
5569|0|19.9
5570|0|5.45
5571|0|11.55
5572|0|3.98
5573|0|60.42
5574|0|2.28
5575|0|3.15
5576|0|5.45
5577|0|21.68
5578|0|15.03
5579|0|6.61
5580|0|27.9
5581|0|7.06
5582|0|46.37
5583|0|39.8
5584|0|2.25
5585|0|2.19
5586|0|13.4
5587|0|27.12
5588|0|6.46
5589|0|1.93
5590|0|37.72
5591|0|20.57
5592|0|38.14
5593|0|20.57
5594|0|2.6
5595|0|37.41
5596|0|17.64
5597|0|8.49
5598|0|6.4
5599|0|3.48
5600|0|6.6
5601|0|45.05
5602|0|22.3
5603|0|6.1
5604|0|4.77
5605|0|36.58
5606|0|27.8
5607|0|37.13
5608|0|11.9
5609|0|3.15
5610|0|48.49
5611|0|11.91
5612|0|8.49
5613|0|25.46
5614|0|8.97
5615|0|3.85
5616|0|22.15
5617|0|29.28
5618|0|2.62
5619|0|9.65
5620|0|3.69
5621|0|20.06
5622|0|11.52
5623|0|3.89
5624|0|1.47
5625|0|32.09
5626|0|58.98
5627|0|6.28
5628|0|10.97
5629|0|52.21
5630|0|29.95
5631|0|20.92
5632|0|49.43
5633|0|42.71
5634|0|55.9
5635|0|17.83
5636|0|26.42
5637|0|8.49
5638|0|24.81
5639|0|11.77
5640|0|19.53
5641|0|2.82
5642|0|46.37
5643|0|24.81
5644|0|7.54
5645|0|13.9
5646|0|12.51
5647|0|28.47
5648|0|6.1
5649|0|30.52
5650|0|31.45
5651|0|15.9
5652|0|21.08
5653|0|34.32
5654|0|27.06
5655|0|48.07
5656|0|12.32
5657|0|32.7
5658|0|39.8
5659|0|9.8
5660|0|7.67
5661|0|11.18
5662|0|34.81
5663|0|31.27
5664|0|26.01
5665|0|1.02
5666|0|24.28
5667|0|12.77
5668|0|7.38
5669|0|16.16
5670|0|10.99
5671|0|1.99
5672|0|2.35
5673|0|32.7
5674|0|7.18
5675|0|3.27
5676|298|16.9
5677|2|14.83
5678|3|4.16
5679|0|12.01
5680|0|13.9
5681|0|43.25
5682|0|9.06
5683|0|20.13
5684|0|22.3
5685|0|27.75
5686|0|3.65
5687|0|7.13
5688|0|2.48
5689|0|20.59
5690|0|26.49
5691|0|6.61
5692|0|4.35
5693|0|17.46
5694|0|3.39
5695|0|11.54
5696|0|38.97
5697|0|17.98
5698|0|8.54
5699|0|61.3
5700|0|7.2
5701|0|8.45
5702|0|5.66
5703|0|16.1
5704|0|19.01
5705|0|15.41
5706|0|34.95
5707|0|52.59
5708|0|5.8
5709|0|13.69
5710|0|6.54
5711|0|3.0
5712|0|5.19
5713|0|12.9
5714|0|10.72
5715|0|32.7
5716|0|13.6
5717|0|8.33
5718|0|15.42
5719|0|8.1
5720|0|20.59
5721|0|7.12
5722|0|57.51
5723|0|61.27
5724|0|6.28
5725|0|3.31
5726|0|25.24
5727|0|11.07
5728|0|22.25
5729|0|9.1
5730|0|20.66
5731|0|12.9
5732|0|5.89
5733|0|36.93
5734|0|88.48
5735|0|12.24
5736|0|4.52
5737|0|8.1
5738|0|9.81
5739|0|4.08
5740|0|5.44
5741|0|25.3
5742|0|5.2
5743|0|3.48
5744|0|6.6
5745|0|2.57
5746|0|21.14
5747|0|12.69
5748|0|12.51
5749|0|40.88
5750|0|51.26
5751|0|15.38
5752|0|15.35
5753|0|12.78
5754|0|36.67
5755|0|10.7
5756|0|11.57
5757|0|2.2
5758|0|3.79
5759|0|16.27
5760|0|9.06
5761|0|20.27
5762|0|16.27
5763|0|2.02
5764|0|35.86
5765|0|6.33
5766|0|13.01
5767|0|2.84
5768|0|14.25
5769|0|8.1
5770|0|3.15
5771|0|11.9
5772|0|3.99
5773|0|24.37
5774|0|1.45
5775|0|30.54
5776|0|23.25
5777|0|22.15
5778|0|13.08
5779|0|44.14
5780|0|26.4
5781|0|4.57
5782|0|20.12
5783|0|1.39
5784|0|38.97
5785|0|43.25
5786|0|3.65
5787|0|10.2
5788|0|26.4
5789|0|1.81
5790|0|1.45
5791|0|26.82
5792|0|9.9
5793|0|4.42
5794|0|12.51
5795|0|4.89
5796|0|7.95
5797|0|1.35
5798|0|3.14
5799|0|17.02
5800|7|25.01
5801|0|21.14
5802|0|7.59
5803|0|11.52
5804|0|21.69
5805|0|5.89
5806|0|10.52
5807|0|16.87
5808|0|5.03
5809|0|3.88
5810|0|53.67
5811|0|16.71
5812|0|16.27
5813|0|31.97
5814|0|34.93
5815|0|25.77
5816|0|25.87
5817|0|9.81
5818|0|8.77
5819|0|19.29
5820|0|2.7
5821|0|19.1
5822|0|10.8
5823|0|1.92
5824|0|31.44
5825|0|33.17
5826|0|14.62
5827|0|4.78
5828|0|36.29
5829|0|1.81
5830|2|18.86
5831|5|23.83
5832|2|2.84
5833|1|4.72
5834|0|27.01
5835|0|15.89
5836|0|17.11
5837|0|32.56
5838|5|3.27
5839|0|4.51
5840|10|4.07
5841|0|17.79
5842|3|2.26
5843|0|1.12
5844|0|1.57
5845|0|7.63
5846|0|19.07
5847|0|2.4
5848|2|23.29
5849|1|3.22
5850|4|11.54
5851|3|3.67
5852|2|25.86
5853|5|36.27
5854|0|16.87
5855|0|11.52
5856|0|5.22
5857|0|17.18
5858|0|13.08
5859|0|18.09
5860|0|14.1
5861|0|37.79
5862|0|46.5
5863|0|36.17
5864|0|38.97
5865|0|6.34
5866|0|45.05
5867|0|10.72
5868|0|11.4
5869|0|17.51
5870|0|21.08
5871|0|3.0
5872|0|29.27
5873|0|12.78
5874|0|22.86
5875|0|7.92
5876|0|26.82
5877|0|3.27
5878|0|22.86
5879|0|14.1
5880|0|7.31
5881|0|2.26
5882|0|14.94
5883|0|27.16
5884|0|74.92
5885|0|17.25
5886|0|5.99
5887|0|31.96
5888|0|28.36
5889|4|13.17
5890|0|23.25
5891|0|3.15
5892|0|22.39
5893|0|24.6
5894|0|12.82
5895|0|30.55
5896|0|13.21
5897|0|10.83
5898|0|29.56
5899|0|31.05
5900|0|8.73
5901|0|12.61
5902|0|20.76
5903|0|26.01
5904|0|31.05
5905|0|1.45
5906|0|7.95
5907|0|7.71
5908|0|1.58
5909|0|15.38
5910|0|36.67
5911|0|13.8
5912|3|3.25
5913|0|1.39
5914|0|21.55
5915|0|36.53
5916|0|5.57
5917|0|11.54
5918|0|30.35
5919|0|28.64
5920|0|24.01
5921|0|17.18
5922|0|14.75
5923|0|46.37
5924|0|18.62
5925|0|46.37
5926|0|3.84
5927|0|20.47
5928|0|29.44
5929|0|9.6
5930|0|4.44
5931|0|7.9
5932|0|5.42
5933|0|16.14
5934|15|23.22
5935|1|12.22
5936|0|2.17
5937|1|9.67
5938|0|6.51
5939|3|38.87
5940|124|17.65
5941|0|3.83
5942|13|2.54
5943|6|25.17
5944|443|24.89
5945|0|23.83
5946|0|5.63
5947|0|7.07
5948|0|1.87
5949|0|9.67
5950|0|17.76
5951|0|23.25
5952|0|1.77
5953|0|8.48
5954|0|3.54
5955|0|2.26
5956|0|27.15
5957|0|10.85
5958|0|2.44
5959|0|21.46
5960|3|14.57
5961|3|6.62
5962|0|2.93
5963|10|26.14
5964|0|14.52
5965|0|46.92
5966|0|18.77
5967|0|19.12
5968|0|37.32
5969|0|7.13
5970|0|17.93
5971|0|42.38
5972|0|3.39
5973|0|5.44
5974|0|3.82
5975|0|14.75
5976|0|28.47
5977|0|21.74
5978|0|27.8
5979|0|7.92
5980|0|21.16
5981|0|6.1
5982|0|13.48
5983|0|2.66
5984|0|1.77
5985|0|9.15
5986|0|25.54
5987|0|27.8
5988|0|9.47
5989|0|2.7
5990|0|12.63
5991|0|69.8
5992|0|20.03
5993|1|2.93
5994|0|22.86
5995|0|21.08
5996|0|7.12
5997|0|7.16
5998|0|2.6
5999|2|13.18
6000|0|26.75
6001|0|14.52
6002|0|13.08
6003|0|5.19
6004|0|4.62
6005|0|7.07
6006|0|25.24
6007|0|27.06
6008|0|3.85
6009|0|37.32
6010|0|4.23
6011|0|31.97
6012|0|24.51
6013|0|6.81
6014|0|15.64
6015|0|2.11
6016|0|21.75
6017|0|1.81
6018|0|26.75
6019|0|4.63
6020|0|46.37
6021|0|13.48
6022|0|1.74
6023|3|7.11
6024|0|4.57
6025|0|45.02
6026|0|6.34
6027|2|4.44
6028|0|2.38
6029|0|20.66
6030|0|32.7
6031|0|19.71
6032|0|8.84
6033|0|2.19
6034|0|48.49
6035|0|8.14
6036|0|21.87
6037|5|26.14
6038|0|16.38
6039|0|25.46
6040|0|3.54
6041|0|16.71
6042|0|14.32
6043|2|7.24
6044|6|1.35
6045|5|7.23
6046|23|3.7
6047|7|26.14
6048|0|25.24
6049|0|26.13
6050|0|18.5
6051|0|3.85
6052|7|14.66
6053|0|3.14
6054|2|28.02
6055|0|5.19
6056|4|2.32
6057|2|16.72
6058|0|8.24
6059|0|10.38
6060|0|27.7
6061|0|40.14
6062|0|4.24
6063|0|3.54
6064|0|25.8
6065|0|7.95
6066|1|13.08
6067|3|38.53
6068|0|2.57
6069|0|47.49
6070|2|16.15
6071|1|1.98
6072|0|19.47
6073|0|5.23
6074|0|2.7
6075|0|25.24
6076|0|11.18
6077|0|9.89
6078|0|6.85
6079|0|31.87
6080|0|6.1
6081|0|2.93
6082|0|4.78
6083|0|32.09
6084|0|12.24
6085|0|5.72
6086|0|29.15
6087|0|40.14
6088|0|12.74
6089|0|3.71
6090|0|37.32
6091|0|2.65
6092|0|3.43
6093|0|51.5
6094|0|10.42
6095|0|28.65
6096|0|18.77
6097|0|26.49
6098|0|4.17
6099|0|2.14
6100|0|23.8
6101|0|4.62
6102|0|5.87
6103|0|4.77
6104|0|5.87
6105|0|27.8
6106|0|32.3
6107|0|66.97
6108|0|9.7
6109|2|6.41
6110|4|3.48
6111|7|2.91
6112|0|17.11
6113|5|17.98
6114|0|8.13
6115|20|10.89
6116|3|4.53
6117|75|2.24
6118|196|6.6
6119|5|38.21
6120|1|1.56
6121|1|12.18
6122|0|43.53
6123|0|21.19
6124|0|15.38
6125|0|3.89
6126|3|4.2
6127|0|1.82
6128|0|2.27
6129|0|13.29
6130|0|20.13
6131|1|2.81
6132|2|19.12
6133|0|12.84
6134|2|27.8
6135|4|6.56
6136|4|1.62
6137|0|27.16
6138|0|6.52
6139|17|13.64
6140|6|21.25
6141|4|1.91
6142|2|2.09
6143|2|9.6
6144|15|16.58
6145|12|1.65
6146|9|3.48
6147|9|11.81
6148|0|9.69
6149|3|8.89
6150|0|20.05
6151|0|14.99
6152|0|3.26
6153|0|6.61
6154|0|2.38
6155|0|9.42
6156|0|4.57
6157|0|2.44
6158|0|1.85
6159|0|2.13
6160|0|25.54
6161|0|4.57
6162|0|5.19
6163|0|36.29
6164|0|9.77
6165|0|37.03
6166|0|6.6
6167|0|11.07
6168|0|26.75
6169|0|18.57
6170|0|26.75
6171|0|7.12
6172|0|36.17
6173|5|31.21
6174|5|26.01
6175|0|29.44
6176|0|5.23
6177|0|27.77
6178|0|10.05
6179|0|18.36
6180|0|27.42
6181|0|16.24
6182|0|2.44
6183|6|2.57
6184|5|31.84
6185|1|4.18
6186|0|9.4
6187|0|48.29
6188|1|2.48
6189|0|40.67
6190|0|6.74
6191|0|5.48
6192|0|10.16
6193|0|19.55
6194|0|17.51
6195|0|10.63
6196|0|40.65
6197|0|30.35
6198|0|3.74
6199|0|35.54
6200|0|4.18
6201|0|1.74
6202|0|15.84
6203|0|20.13
6204|0|6.34
6205|0|3.27
6206|0|29.28
6207|0|19.6
6208|5|4.7
6209|204|3.63
6210|489|27.44
6211|512|9.75
6212|515|1.7
6213|237|8.4
6214|201|2.04
6215|409|5.25
6216|134|2.44
6217|337|16.74
6218|304|23.5
6219|1|1.94
6220|201|24.13
6221|205|35.32
6222|301|7.76
6223|207|13.36
6224|207|23.58
6225|302|20.13
6226|306|7.0
6227|472|27.01
6228|611|2.82
6229|507|9.99
6230|254|27.8
6231|435|9.4
6232|309|6.24
6233|303|33.89
6234|257|25.19
6235|6|2.52
6236|3|6.16
6237|307|16.54
6238|1|34.62
6239|96|11.14
6240|0|3.74
6241|0|18.62
6242|0|14.75
6243|0|6.85
6244|0|5.37
6245|0|36.29
6246|7|2.22
6247|10|20.06
6248|6|31.47
6249|10|13.98
6250|1|39.32
6251|1|8.97
6252|0|4.18
6253|0|42.67
6254|0|43.57
6255|0|40.02
6256|0|26.14
6257|0|30.35
6258|0|18.47
6259|0|8.1
6260|0|2.09
6261|0|7.06
6262|0|3.65
6263|0|4.51
6264|0|9.8
6265|3|2.97
6266|0|10.47
6267|2|1.67
6268|1|5.17
6269|0|35.44
6270|1|29.41
6271|0|2.6
6272|1|9.45
6273|1|4.98
6274|1|6.52
6275|1|31.75
6276|3|41.52
6277|0|27.8
6278|3|40.14
6279|1|23.8
6280|3|4.08
6281|2|2.39
6282|1|1.85
6283|2|7.12
6284|1|17.75
6285|0|39.58
6286|2|1.64
6287|12|1.09
6288|5|17.74
6289|5|9.7
6290|11|5.55
6291|1|24.37
6292|1|8.84
6293|0|43.62
6294|0|8.1
6295|0|3.26
6296|0|33.81
6297|2|2.34
6298|0|31.87
6299|0|3.42
6300|3|16.27
6301|1|37.03
6302|1|4.63
6303|0|2.22
6304|1|23.25
6305|0|5.02
6306|0|2.52
6307|6|12.3
6308|0|2.71
6309|1|8.14
6310|1|10.5
6311|0|12.3
